description,direccion,fot,irregular,medidas,esquina,barrio,frentes,pileta,urb_cerrada,posesion,urb_semicerrada,preventa,indiviso,a_demoler,es_multioferta,es_monetizable,loteo_ph
"Lote en venta en El Marquesado, Partido de General Pueyrredón, Provincia de Buenos Aires), sobre la calle 19, entre 16 y 22, con 15 metros de frente por 25 metros de fondo, lo que hace una superficie total aproximada de 375 m2. Partido: 45 (General Pueyrredón) Circunscripción: 4 Sección: LL Manzana: 193 Parcela: 25 Ubicación Google maps: 38.21989, 57.74424 Precio de Venta y condiciones de pago: Pagaderos al contado y a la escrituración, todos los gastos de escrituración, sellados, estado parcelario y amojonamiento son a cargo del comprador. Se entrega libre de todo gravamen con los impuestos tasas y contribuciones pagos al día de la escrituración. Escrituras por ante la escribanía de Pedro Antonio Cafferata con domicilio en la calle Bernardo de Irigoyen 88 piso 3° K de CABA. Las medidas son aproximadas, las reales y los datos consignados serán verificados contra el título de propiedad. La presente oferta de venta está condicionada a la confección del COTI por parte del propietario.",calle Bernardo de Irigoyen 88,,,15 x 25,,,,,,,,,,,,True,
"Arenales y San Lorenzo Cochera en planta baja, fácil acceso. Bajas expensas.",,,,,,,,,,,,,,,,True,
"lote de 646 m2 Barrio en expansión Venta urgente ubicado en este partido, en el cuartel cuarto, paraje santa rosa del mar Aviso publicado a través de Pixel Inmobiliario (Servicios de páginas web para inmobiliarias ).",,,,,,,,,,,,,,,,,
CHALET 4 AMB EN PLANTA ALTA. CON 3 LOCALES . ZONA DON BOSCO CHALET EN VENTA EN PLANTA ALTA . 3 DORMITORIOS A LA CALLE. LIVING COMEDOR CON BALCON. COCINA SEPARADA. LAVADERO. BANO PRINCIPAL Y DE SERVICIO. PEQUENO GALPON. 2 AMPLIOS PATIOS . PARRILLA. TERRAZAS Y SOLARIUM. GARAGE PARA 2 AUTOS C/ ENTREPISO PLANTA BAJA: 3 LOCALES CADA UNO CON SUS RESPECTIVOS BANOS. EN ESQUINA JUNTOS O SEPARADOS. AMPLIAS VIDRIERAS. PB: 150 MTS CUBIERTOS PA: 85 MTS CUBIERTOS SUPERFICIE TOTAL 254 M2Comedor Living comedor Agua corriente Desaguee cloacal Luz Toilette,,,,,True,,,,,,,,,,,True,
COCHERA AMPLIA DE 16 METROS CON PROTECCIÓN EN LATERALES. SEGUNDO SUBSUELO POR RAMPA. PORTÓN AUTOMÁTICO. CÁMARAS DE VIGILANCIA. DOCUMENTACIÓN COMPLETA.,,,,,,,,,,,,,,,,True,
"EN EL MICRO CENTRO DE LA CIUDAD DE MAR DEL PLATA, SOBRE LA CALLE ENTRE RÍOS A MTS DE LA Av LURO Y LA DIAGONAL ALBERDI, ESTA UBICADO EL EDIFICIO MARAL 48, EN EL MISMO SE ENCUENTRA ESTE ESPACIO DE COCHERA FIJO CUBIERTO EN PRIMER PISO DE FÁCIL ACCESO POR RAMPA. EL MISMO POSEE 18 M2, Y CÓMODA CALLE DE CIRCULACIÓN. BAJO VALOR DE EXPENSAS !!! ACLARACIÓN: TODAS LAS MEDIDAS Y SUPERFICIES EXPRESADAS EN ESTA PUBLICACIÓN SON APROXIMADAS Y ORIENTATIVAS. ASI TAMBIEN LAS IMAGENES EXPUESTAS PUEDEN DIFERIR DE LA REALIDAD Y NO SON CONTRACTUALES.",,,,,,,,,,,,,,,,True,
UBICADO A POCAS CUADRAS DEL PARQUE Y DEL ESCUADRÓN DE CABALLERIA. FÁCIL ACCESO. CALLE TERESA M. MICHEL CASI ESQUINA LOS MANZANOS. 10 METROS DE FRENTE POR 28.38 DE FONDO. CUENTA CON SERVICIOS DE LUZ Y GAS. EL VALOR PUBLICADO ES LIBRE DE GASTOS PARA EL VENDEDOR,,,,10 x 28.38,True,,,,,,,,,,,,
"No pierdas la oportunidad de adquirir este hermoso terreno en El Marquesado! Ubicado en la Calle 17 entre 16 y 12, este terreno cuenta con una superficie total de 375 m2 y un valor de U$D10000. El mismo cuenta con el servicio de Luz, de fácil acceso, Cercano al Mar. La Documentación se encuentra al día, listo para escriturar, se escuchan propuestas razonables en efectivo. Por cualquier consulta o si deseas coordinar una visita no dudes en contactarnos!! XINTEL(SCB SCB 215)",la Calle 17 entre 16 y 12,,,,,,,,,,,,,,,,
"EXCELENTE COCHERA, EN PLANTA BAJA, INGRESO CON CONTROL REMOTO, MUY FACIL PARA MANIOBRAR",,,,,,,,,,,,,,,,True,
"Zona/Barrio San Jacinto, Mar del Plata Frente: 12 m2 Fondo: 31.5 m2 Metros Totales: 378 m2 Servicios: Agua, Luz, Gas,. Informacion extra: acepta financiacion! Consulte! Echarren Lotes es un area especifica de Echarren Estudio Inmobiliario dedicada exclusivamente a Terrenos y Lotes en todo el partido de General Pueyrredon. Contamos un listado actualizado exclusivo con mas de mil terrenos y lotes para la compra. No dejes de consultarnos por el listado para saber los nuevos ingresos. Contamos con las zonas de chapadmalal, sierra de los padres, Punta mogotes, Constitucion, Camet, Marquesado Batan y muchas mas. Tu consulta no molesta. Llámenos para conocer más en detalle esta propiedad! Llámenos para conocer más en detalle esta propiedad! Tel: 2235928897 Email: echarrenestudioinmobiliario@gmail.com Echarren Estudio Inmobiliario www.echarrenestudioinmobiliario.com Vamos a verla? Llámenos para conocer más en detalle esta propiedad! Email: echarrenestudioinmobiliario@gmail.com Echarren Estudio Inmobiliario www.echarrenestudioinmobiliario.com",,,,12 x 31.5,,Barrio San Jacinto,,,,,,,,,True,,
"Zona/Barrio Las Dalias, Mar del Plata Frente: m2 Fondo: m2 Metros Totales: m2 Servicios: Agua, Luz, Gas, Pavimento. Informacion extra: 5 Lotes Se venden 5 lotes en el barrio Las Dalias. El valor es de 10000 dolares los mas chicos y 12000 los mas grandes. Descuento por adquirir los 5 lotes juntos Los mas grandes son de 15 x 40 m, los chicos son de 15 x 25.50. En el lote 18 hay una casa alpina del mismo dueño que también la vende Tienen agua. luz y cloacas Echarren Lotes es un area especifica de Echarren Estudio Inmobiliario dedicada exclusivamente a Terrenos y Lotes en todo el partido de General Pueyrredon. Contamos un listado actualizado exclusivo con mas de mil terrenos y lotes para la compra. No dejes de consultarnos por el listado para saber los nuevos ingresos. Contamos con las zonas de chapadmalal, sierra de los padres, Punta mogotes, Constitucion, Camet, Marquesado Batan y muchas mas. Tu consulta no molesta. Llámenos para conocer más en detalle esta propiedad! Tel: 2233448144 Email: echarrenestudioinmobiliario@gmail.com Echarren Estudio Inmobiliario echarrenestudioinmobiliario.com Vamos a verla? Llámenos para conocer más en detalle esta propiedad! Email: echarrenestudioinmobiliario@gmail.com Echarren Estudio Inmobiliario www.echarrenestudioinmobiliario.com",lote 18,,,15 x 40;15 x 25.50,,Barrio Las Dalias,,,,,,,,,True,True,
"Lote en El Marquesado, Mar del Plata. 15 m de frente por 25 m de fondo. Superficie 375 m2 Las medidas, superficies, antiguedad y expensas consignadas en la presente son aproximadas. La información ha sido suministrada por los propietarios al solo efecto orientativo. Los datos definitivos son los que surgirán del título de la propiedad y de los comprobantes respaldatorios. Ignacio Costa Urquiza Martillero y Corredor Público Matrícula CUCICBA N 2824 / Matrícula CMCPSI N 6137",,,,15 x 25,,,,,,,,,,,,,
"LOTES FINANCIACION Venta de Lotes. LOTES: 4, 6, 10, 12 Y 14 Consultar valores Zona: Rejón y Zanni. Llamanos Darío Aiello 223 585 2493 Carolina Aiello 223 423 4995 Oficina 223 551 1005 Dario Aiello, Martillero y Corredor Público. Registro N 3341",,,,,,,,,,,,,,,,,
"Espectacular terreno en barrio Felix Camet a solo 10 cuadras de la playa y 15 minutos del centro de Mar del Plata. Medidas: 12 metros de frente x 21 metros de fondo. Cuenta con todos los servicios: luz, gas y agua potable Cercano a comercios y calle principal de la zona. IDEAL PARA INVERSION. Valor de la propiedad: usd 12.000 ANTES AHORA : 9.900 ESCUCHA OFERTAS",,,,12 x 21,,barrio Felix Camet,,,,,,,,True,,,
"LOTE EN SAN JACINTO EN VENTA Sobre calle 429 BIS, esquina 10 BIS,en el barrio san jacintopresentamos este excelente lote de 378 m2, con un frente de 12 mts x fondo de 31.5. La unidad se encuentra alambrada y con la nomenclatura catastral vigente. Acepta vehiculo como parte de pago. Aviso legal: Se deja constancia que las medidas,superficies, m2 y proporciones consignadas son aproximadas y pueden variar respecto del titulo de propiedad respectivo, al igual que las medidas parciales y/o de los ambientes están sujetas a verificación y/o ajuste. El valor indicado de expensas, si las hubiere, está sujeto a variación.","calle 429 BIS, esquina 10 BIS",,,12 x 31.5,True,barrio san,,,,,,,,,,,
LOTE BALDIO DE 10 x 35 350 M2 | UBICADO EN LA CALLE LOS MANZANOS E/ HOUSSAY Y BORMIDA | BARRIO PARQUE PEÑA | PROPIEDAD CON ESRITURA,MANZANOS E/ HOUSSAY Y BORMIDA,,,10 x 35,,BARRIO PARQUE,,,,,,,,,,,
"En San Eduardo colonia de Chapadmalal, en la calle 12 entre 87 y 89, nos encontramos con este terreno de 445 m2 ubicado a tres cuadras del mar. Se encuentra en una zona y de crecimiento!!! ALEJANDRO JUSTO Martillero y Corredor Público REG. 3885 YESICA SOSA Martillera y Corredora Pública REG. 3886 JUSSO PROPIEDADES En cumplimiento de las leyes vigentes que regulan el corretaje inmobiliario, Ley Nacional 25.028, Ley 22.802 de Lealtad Comercial, Ley 24.240 de Defensa al Consumidor, las normas del Código Civil y Comercial de la Nación y Constitucionales, los agentes/gestores NO ejercen el corretaje inmobiliario. Todas las operaciones inmobiliarias son objeto de intermediación y conclusión por parte de los corredores públicos inmobiliarios colegiados, cuyos datos se exhiben en cada publicación de propiedad objeto de comercialización Aviso publicado a través de Pixel Inmobiliario (Servicios de páginas web para inmobiliarias ).",calle 12 entre 87 y 89,,,,,,,,,,,,,,,,
COCHERA UBICADA A DOS CUADRAS DEL SHOPPING LOS GALLEGOS PRIMER SUBSUELO ,,,,,,,,,,,,,,,,True,
"Venta de Lote en El Marquesado, Mar del Plata Lote en El Barrio el Marquesado, a solo 4 cuadras de la costa con frente de 15 mts y fondo de 24 mts. Oportunidad! Coordenadas: 38.22572161085342, 57.749528633097924 Link web: goo.gl/maps/W28YBpDDkPGpsfg3A Comercializa Garcia Propiedades | Reg. 3393 Lamadrid N? 2275 | (7600) | Mar del Plata | (0223) 494 3954 Nota importante: Toda la descripción arquitectónica y funcional, al igual que sus medidas son aproximadas y deberán ratificarse con la documentación pertinente y no compromete contractualmente a nuestra empresa. Los gastos (expensas, ABL, etc) expresados refieren a la última información dada por su propietario y deberán confirmarse. Fotografías no vinculantes ni contractuales. Venta supeditada al cumplimiento por parte del propietario de los requisitos de la resolución general N° 2371 de la AFIP (pedido de COTI) y constitución del estado parcelario. XINTEL(NGP NGP 664)",,,,15 x 24,,Barrio el Marquesado,,,,,,,,,,,
"LOTE EN CAMET, HERMOSA ESQUINA OPORTUNIDAD!!! El lote encuentra a dos cuadras de la ruta 11 KM y a dos cuadras de la playa, en una zona campestre con una gran arboleda de vista, a muy pocas cuadras del centro de Camet, y del centro de Mar del Plata. SERVICIOS Y AREAS COMUNES: Electricidad, Gas, Cloacas. SUPERFICIE: Las medidas del lote son de 250 m2. Barrio Seguro para invertir, a pocos Km del corazón de Mar del plata, un lugar rodeado de naturaleza, pero con la playa a pocos metros como valor agregado, para invertir o para hacer un cambio de vida. HACE TU OFERTA Y ESTE LOTE PUEDE SER TUYO, SE ACEPTAN PROPUESTAS DE ANTICIPO Y FINANCIACIóN! SI NECESITAS VENDER PARA COMPRAR TE AYUDAMOS A REALIZAR LA OPERACIóN SIMULTáNEA . Contáctanos para mayor información! Los metros son aproximados, Comercializado por David Blanco con matrícula del C.U.C.I.C.B.A. N 8573, Tomo 2, Folio 20 y Matricula CMO N2884 Tomo 4, Folio 62, adherida al Sistema Coldwell Banker Lion Team. C.U.I.T.: 20 32944101 7, Mosconi 3115, Ciudad Autónoma de Buenos Aires y Botticelli 4727, Hurlingham, Provincia de Buenos Aires. ? 2023 Coldwell Banker Real Estate LLC. Todos los derechos reservados. Cada Oficina es de Propiedad y Operación Independiente. Coldwell Banker y el logo de Coldwell Banker están registrados y son marcas de servicio de propiedad de Coldwell Banker Real Estate LLC. En cumplimiento con la normativa vigente, los asistentes NO ejercen el corretaje inmobiliario. La intermediación y conclusión de las operaciones inmobiliarias es desarrollada por Martilleros y Corredores Públicos. Esta Oficina Inmobiliaria se encuentra a cargo de David Blanco con matrícula del C.U.C.I.C.B.A. N 8573, Tomo 2, Folio 20 y Matricula CMO N2884 Tomo 4, Folio 62, adherida al Sistema Coldwell Banker Lion Team. C.U.I.T.: 20 32944101 7, Mendoza 5227, Villa Urquiza, CABA.",,,,,True,Barrio Seguro,,,,,,,,,,,
"Corredor Responsable: Rocío Inés Campos Reg. 3879 Contacto: María Lourdes Arana VENTA LOTE EN BARRIO FELIX U. CAMET UBICADO EN dIAGONAL ATLÁNTICO SUR ENTRE MONTE OLIVIA Y CERRO FITZ ROY 235 MTS (12 MTS DE FRENTE X 21.39 DE FONDO) A 800 MTS DE LA RUTA PROVINCIAL 11 A 4 CUADRAS DE LA PLAZA Y CALLE COMERCIAL ENTORNO MUY BUENO IDEAL PRIMERA VIVIENDA SERVICIOS; AGUA CORRIENTE Y ELECTRICIDAD LLAMANOS Y CONCRETÁ EL SUEÑO DE LA CASA PROPIA Remax Argentina S.R.L. no ejerce el corretaje inmobiliario. El presente sitio web es una plataforma en donde cada oficina inmobiliaria independiente que contrata los servicios RE/MAX puede publicar las propiedades a su cargo. Cada oficina es de propiedad y gestión independiente, por lo que Remax Argentina S.R.L no interviene en los datos de la publicación, en la operación inmobiliaria, ni en la confección y/o firma del boleto de compraventa y/o escritura y/o contrato de alquiler. En cumplimiento de las leyes vigentes que regulan el corretaje inmobiliario, Ley Nacional 25.028, Ley 22.802 de Lealtad Comercial, Ley 24.240 de Defensa al Consumidor, las normas del Código Civil y Comercial de la Nación y Constitucionales, los agentes/gestores NO ejercen el corretaje inmobiliario. Todas las operaciones inmobiliarias son objeto de intermediación y conclusión por parte del corredor público inmobiliario colegiado a cargo de la publicación, cuyos datos se exhiben en la presente. La presente publicación describe las características esenciales del inmueble, debiéndose consultar al corredor público inmobiliario responsable de la operación por la eventual actualización de las medidas, descripciones arquitectónicas y funcionales, valores de expensas, servicios, impuestos, precios y demás información, cuyos valores son aproximados.",dIAGONAL ATLÁNTICO SUR ENTRE MONTE OLIVIA Y CERRO FITZ ROY 235 MTS,,,12 x 21.39,,BARRIO FELIX U. CAMET UBICADO,,,,,,,,,,True,
"LOTE UBICACION: Los Narvales esquina Las Madreperlas BARRIO: Playa Los Lobos DESCRIPCION: A 20 minutos de Mar del Plata A 5 minutos Chapadmalal Zona de creciente desarrollo urbanístico y comercial. Lote en esquina Medidas 11.30, 4.24 (ochava) y 10.34 frentes x 14.30 y 13.84 mts. fondos Superficie total 193 mts2. Entorno bueno.",,,,,True,,,,,,,,,,,,
COCHERA UBICADA A DOS CUADRAS DEL SHOPPING LOS GALLEGOS PRIMER SUBSUELO 16 M2,,,,,,,,,,,,,,,,True,
LOTE en Barrio San Eduardo del Mar en calle 26 y calle 55 CON ESCRITURA de 450 mts2 de frente 15 mts x 30 mts de fondo,calle 26 y calle 55,,,15 x 30,,Barrio San Eduardo del Mar,,,,,,,,,,,
Cochera para un vehiculo ubicada en zona centro. 12 m2. Expensas aproximadas:$3.000. Valor: U$S8.000. Zona:Salta y Rivadavia Nota: Las imagenes y medidas con meramente orientativas.,,,,,,,,,,,,,,,,True,
"Lote de 20 x 69.75 Notas: Las imágenes adjuntas son ilustrativas y no contractuales. Las medidas, superficies,m2, y proporiciones detalladas son aproximadas y orientativas. Las medidas definitivas se verán expresadas en el título de la propiedad segun corresponda. Los valores de los inmuebles pueden ser modificados sin previo aviso. Los importes de impuestos, servicios, tasas y expensas, los cuales refieren a la ultima informacion recabada, están sujetos a ser verificados por el futuro comprador. El valor de las expensas, si las hubiere, estan sujetos a variacion.",,,,20 x 69.75,,,,,,,,,,,,,
"Venta de Dos lotes en el Casal Mar del Plata Arroyo (ex Palenque) y Mercedes Mza 44 lote nª9 , medidas 10 x 38.50 ( total de 385 mts 2 ) lote nª14 , medidas 7 x 23 ( total de 323 mts 2) valor de c/u U$S 8.000 Aviso publicado a través de Pixel Inmobiliario (Servicios de páginas web para inmobiliarias ).",,,,10 x 38.50;7 x 23,,,,,,,,,,,True,,
"Se vende lote en chapadmalal ubicado en la calle 817, a 1300 mts de la playa y ruta provincial N 11. El lote tiene.una superficie de 465 m2 Precio 7.500dólares. NEGOCIABLES.",,,,,,,,,,,,,,,,,
"Century 21 Recanatti ofrece lote en ante esquina al sur de la ciudad de Mar del Plata en el Barrio Playa Los Lobos, el mismo mide 10.40 x 14.30, con alambrado perimetral en los terrenos linderos y fondo. A ocho cuadras de mar. Totalmente deforestado y nivelado. No deje de consultar por este hermoso lote.",,,,10.40 x 14.30,True,Barrio Playa Los Lobos,,,,,,,,,,True,
"Lote de terreno en esquina, ubicado sobre calle principal del Barrio Santa Rosa del Mar, en la intersección de las calles 431 y 54, sobre vereda de sol. Documentación en regla. Listo para escriturar. Superficie aprox.: 646.50 m2 Acepta vehículo en parte de pago Cod 00021 Tanto la información detallada como las fotos publicadas en el presente aviso son meramente orientativas y no constituyen, de ningún modo, documentación contractual. Las medidas y superficies son aproximadas, y las definitivas surgirán del título de propiedad del inmueble publicado. El valor de publicación del presente inmueble podrá ser modificado sin previo aviso. Las fotos son propiedad del Martillero y Corredor Público Javier Mozo (Reg 3862). Prohibido su uso sin previa autorización. #inmueblesmardelplata #inmobiliaria #inmuebles #lote #terreno #barrio #zonasur #rumenco #santarosadelmar #mardelplata #inversioninmobiliaria #inversion #renta #vivienda #casapropia #turismo #clientesfelices #clientesyamigos Aviso publicado a través de Pixel Inmobiliario (Servicios de páginas web para inmobiliarias ).",calles 431 y 54,,,,True,Barrio Santa Rosa del Mar,,,,,,,,,,True,
"LOTE EN CHAPADMALAL Se encuentran a la venta 3 lotes en San Eduardo de Chapadmalal, cuyas dimensiones son 10 x 30 m cada uno. Servicio de luz.Cuenta con un excelente entorno. El valor es de CADA LOTE. Publicado desde Ela Gestión Sistema Avanzado Para Profesionales Inmobiliarios",,,,10 x 30,,,,,,,,,,,,,
"TERRENOS EN MAR DEL PLATA A 13 CUADRAS DEL MAR Barrio FELIX U CAMET Ubicación: https://maps.app.goo.gl/PGyxoVKGPNpgaZTL8 a la vera de Estancia La Trinidad. A 15 minutos del Centro de Mar del Plata. A 13 cuadras del Mar con acceso desde la Ruta 11 y a 5 minutos de Santa Clara. Barrio Abierto com proyección a privado Posesión Inmediata. Frente: 12 mts. Fondo: 35 mts Superficie: 420 m2 Posesión inmediata Valores: u$s 7.000. cesión escritura pública con boleto protocolizado u$s 10.000. escritura. Consultar Disponibilidad. Servicios: Luz, Agua y Fibra óptica Obra de cloacas realizada en un 60%. FINANCIACION: Consultar opciones. KP218062 KPD020101 Publicado vía KiteProp CRM Inmobiliario.",,,,12 x 35,,Barrio FELIX U CAMET Ubicación,,,,,,,,,,,
"Amplio Terreno con un frente de 15.85 mts y 25 de fondo. Ubicado en Barrio Independencia, a pocas cuadras del bosque Peralta Ramos y la reserva Forestal. Barrio con inmensa proyeccion de crecimiento. Muy buena oportunidad Haga su propuesta.",,,,15.85 x 25,,Barrio Independencia,,,,,,,,,,,
"Lote en venta en barrio Felix U.Camet, en esquina sobre calles Volcán Copahue y Cerro Famatina. Cuenta con una superficie de 240 m2 Se encuentra listo para escriturar.",calles Volcán Copahue y Cerro Famatina,,,,True,barrio Felix U.Camet,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"EN EL BARRIO COSTERO DE LA CIUDAD DE MAR DEL PLATA FÉLIX U CAMET, A TAN SOLO 12 CUADRAS DE LA COSTA , SE ENCUENTRA ESTE LOTE DE 12 M DE FRENTE, CON UN TOTAL DE 302 METROS CUADRADOS. LISTO PARA ESCRITURAR. EL PRECIO DE VENTA ES LIBRE DE TODO GASTO A FAVOR DEL VENDEDOR.",,,,,,BARRIO COSTERO,,,,,,,,,,,
